plant_ID,Family,Population,Location,Region,Elevation,Garden,Bed,Trait
ALB_05_MD_D,ALB_05,ALB,ME,C,573,MD,D,
ALB_05_MD_E,ALB_05,ALB,ME,C,573,MD,E,
ALB_06_MD_A,ALB_06,ALB,ME,C,589,MD,A,
ALB_06_MD_B,ALB_06,ALB,ME,C,589,MD,B,
ALB_06_MD_C,ALB_06,ALB,ME,C,589,MD,C,
ALB_06_MD_D,ALB_06,ALB,ME,C,589,MD,D,
ALB_06_MD_E,ALB_06,ALB,ME,C,589,MD,E,
APP_01_MD_A,APP_01,APP,VT,C,743,MD,A,
APP_01_MD_B,APP_01,APP,VT,C,743,MD,B,
APP_01_MD_C,APP_01,APP,VT,C,743,MD,C,
APP_01_MD_D,APP_01,APP,VT,C,743,MD,D,
APP_01_MD_E,APP_01,APP,VT,C,743,MD,E,
APP_02_MD_A,APP_02,APP,VT,C,780,MD,A,
APP_02_MD_B,APP_02,APP,VT,C,780,MD,B,
APP_02_MD_C,APP_02,APP,VT,C,780,MD,C,
APP_02_MD_D,APP_02,APP,VT,C,780,MD,D,
APP_02_MD_E,APP_02,APP,VT,C,780,MD,E,
APP_03_MD_A,APP_03,APP,VT,C,896,MD,A,
APP_03_MD_B,APP_03,APP,VT,C,896,MD,B,
APP_03_MD_C,APP_03,APP,VT,C,896,MD,C,
APP_03_MD_D,APP_03,APP,VT,C,896,MD,D,
APP_03_MD_E,APP_03,APP,VT,C,896,MD,E,
APP_04_MD_A,APP_04,APP,VT,C,741,MD,A,
APP_04_MD_B,APP_04,APP,VT,C,741,MD,B,
APP_04_MD_C,APP_04,APP,VT,C,741,MD,C,
APP_04_MD_D,APP_04,APP,VT,C,741,MD,D,
APP_04_MD_E,APP_04,APP,VT,C,741,MD,E,
APP_05_MD_A,APP_05,APP,VT,C,733,MD,A,
APP_05_MD_B,APP_05,APP,VT,C,733,MD,B,
APP_05_MD_C,APP_05,APP,VT,C,733,MD,C,
APP_05_MD_D,APP_05,APP,VT,C,733,MD,D,
APP_05_MD_E,APP_05,APP,VT,C,733,MD,E,
APP_06_MD_A,APP_06,APP,VT,C,658,MD,A,
APP_06_MD_B,APP_06,APP,VT,C,658,MD,B,
APP_06_MD_C,APP_06,APP,VT,C,658,MD,C,
APP_06_MD_D,APP_06,APP,VT,C,658,MD,D,
APP_06_MD_E,APP_06,APP,VT,C,658,MD,E,
ASC_01_MD_A,ASC_01,ASC,VT,C,883,MD,A,
ASC_01_MD_B,ASC_01,ASC,VT,C,883,MD,B,
ASC_01_MD_C,ASC_01,ASC,VT,C,883,MD,C,
ASC_01_MD_D,ASC_01,ASC,VT,C,883,MD,D,
ASC_01_MD_E,ASC_01,ASC,VT,C,883,MD,E,
ASC_02_MD_A,ASC_02,ASC,VT,C,847,MD,A,
ASC_02_MD_B,ASC_02,ASC,VT,C,847,MD,B,
ASC_02_MD_D,ASC_02,ASC,VT,C,847,MD,D,
ASC_02_MD_E,ASC_02,ASC,VT,C,847,MD,E,
ASC_03_MD_A,ASC_03,ASC,VT,C,861,MD,A,
ASC_03_MD_B,ASC_03,ASC,VT,C,861,MD,B,
ASC_03_MD_C,ASC_03,ASC,VT,C,861,MD,C,
ASC_03_MD_D,ASC_03,ASC,VT,C,861,MD,D,
ASC_03_MD_E,ASC_03,ASC,VT,C,861,MD,E,
ASC_04_MD_A,ASC_04,ASC,VT,C,870,MD,A,
ASC_04_MD_B,ASC_04,ASC,VT,C,870,MD,B,
ASC_04_MD_C,ASC_04,ASC,VT,C,870,MD,C,
ASC_04_MD_D,ASC_04,ASC,VT,C,870,MD,D,
ASC_04_MD_E,ASC_04,ASC,VT,C,870,MD,E,
ASC_05_MD_A,ASC_05,ASC,VT,C,879,MD,A,
ASC_05_MD_B,ASC_05,ASC,VT,C,879,MD,B,
ASC_05_MD_C,ASC_05,ASC,VT,C,879,MD,C,
ASC_05_MD_D,ASC_05,ASC,VT,C,879,MD,D,
ASC_05_MD_E,ASC_05,ASC,VT,C,879,MD,E,
ASC_06_MD_A,ASC_06,ASC,VT,C,967,MD,A,
ASC_06_MD_B,ASC_06,ASC,VT,C,967,MD,B,
ASC_06_MD_C,ASC_06,ASC,VT,C,967,MD,C,
ASC_06_MD_D,ASC_06,ASC,VT,C,967,MD,D,
ASC_06_MD_E,ASC_06,ASC,VT,C,967,MD,E,
B_02_MD_A,B_02,B,VT,C,311,MD,A,
B_02_MD_B,B_02,B,VT,C,311,MD,B,
B_02_MD_C,B_02,B,VT,C,311,MD,C,
B_02_MD_D,B_02,B,VT,C,311,MD,D,
B_02_MD_E,B_02,B,VT,C,311,MD,E,
B_03_MD_A,B_03,B,VT,C,325,MD,A,
B_03_MD_B,B_03,B,VT,C,325,MD,B,
B_03_MD_C,B_03,B,VT,C,325,MD,C,
B_03_MD_D,B_03,B,VT,C,325,MD,D,
B_03_MD_E,B_03,B,VT,C,325,MD,E,
B_04_MD_A,B_04,B,VT,C,328,MD,A,
B_04_MD_B,B_04,B,VT,C,328,MD,B,
B_04_MD_C,B_04,B,VT,C,328,MD,C,
B_04_MD_D,B_04,B,VT,C,328,MD,D,
B_04_MD_E,B_04,B,VT,C,328,MD,E,
B_05_MD_A,B_05,B,VT,C,310,MD,A,
B_05_MD_B,B_05,B,VT,C,310,MD,B,
B_05_MD_C,B_05,B,VT,C,310,MD,C,
B_05_MD_D,B_05,B,VT,C,310,MD,D,
B_05_MD_E,B_05,B,VT,C,310,MD,E,
B_06_MD_A,B_06,B,VT,C,321,MD,A,
B_06_MD_B,B_06,B,VT,C,321,MD,B,
B_06_MD_C,B_06,B,VT,C,321,MD,C,
B_06_MD_D,B_06,B,VT,C,321,MD,D,
BAL_01_MD_A,BAL_01,BAL,NY,C,570,MD,A,
BAL_01_MD_B,BAL_01,BAL,NY,C,570,MD,B,
BAL_01_MD_C,BAL_01,BAL,NY,C,570,MD,C,
BAL_01_MD_D,BAL_01,BAL,NY,C,570,MD,D,
BAL_01_MD_E,BAL_01,BAL,NY,C,570,MD,E,
BAL_02_MD_A,BAL_02,BAL,NY,C,620,MD,A,
BAL_02_MD_B,BAL_02,BAL,NY,C,620,MD,B,
BAL_02_MD_C,BAL_02,BAL,NY,C,620,MD,C,
BAL_02_MD_D,BAL_02,BAL,NY,C,620,MD,D,
BAL_02_MD_E,BAL_02,BAL,NY,C,620,MD,E,
BAL_03_MD_A,BAL_03,BAL,NY,C,650,MD,A,
BAL_03_MD_B,BAL_03,BAL,NY,C,650,MD,B,
BAL_03_MD_C,BAL_03,BAL,NY,C,650,MD,C,
BAL_03_MD_D,BAL_03,BAL,NY,C,650,MD,D,
BAL_03_MD_E,BAL_03,BAL,NY,C,650,MD,E,
BAL_04_MD_A,BAL_04,BAL,NY,C,670,MD,A,
BAL_04_MD_B,BAL_04,BAL,NY,C,670,MD,B,
BAL_04_MD_C,BAL_04,BAL,NY,C,670,MD,C,
BAL_04_MD_D,BAL_04,BAL,NY,C,670,MD,D,
BAL_04_MD_E,BAL_04,BAL,NY,C,670,MD,E,
BAL_05_MD_A,BAL_05,BAL,NY,C,698,MD,A,
BAL_05_MD_B,BAL_05,BAL,NY,C,698,MD,B,
BAL_05_MD_C,BAL_05,BAL,NY,C,698,MD,C,
BAL_05_MD_D,BAL_05,BAL,NY,C,698,MD,D,
BAL_05_MD_E,BAL_05,BAL,NY,C,698,MD,E,
BAL_10_MD_A,BAL_10,BAL,NY,C,918,MD,A,
BAL_10_MD_B,BAL_10,BAL,NY,C,918,MD,B,
BAL_10_MD_C,BAL_10,BAL,NY,C,918,MD,C,
BAL_10_MD_D,BAL_10,BAL,NY,C,918,MD,D,
BAL_10_MD_E,BAL_10,BAL,NY,C,918,MD,E,
BBE_01_MD_A,BBE_01,BBE,NH,C,365,MD,A,
BBE_01_MD_B,BBE_01,BBE,NH,C,365,MD,B,
BBE_01_MD_D,BBE_01,BBE,NH,C,365,MD,D,
BBE_01_MD_E,BBE_01,BBE,NH,C,365,MD,E,
BBE_02_MD_A,BBE_02,BBE,NH,C,368,MD,A,
BBE_02_MD_B,BBE_02,BBE,NH,C,368,MD,B,
BBE_02_MD_C,BBE_02,BBE,NH,C,368,MD,C,
BBE_02_MD_D,BBE_02,BBE,NH,C,368,MD,D,
BBE_02_MD_E,BBE_02,BBE,NH,C,368,MD,E,
BBE_03_MD_A,BBE_03,BBE,NH,C,373,MD,A,
BBE_03_MD_B,BBE_03,BBE,NH,C,373,MD,B,
BBE_03_MD_C,BBE_03,BBE,NH,C,373,MD,C,
BBE_03_MD_D,BBE_03,BBE,NH,C,373,MD,D,
BBE_03_MD_E,BBE_03,BBE,NH,C,373,MD,E,
BBE_04_MD_A,BBE_04,BBE,NH,C,383,MD,A,
BBE_04_MD_B,BBE_04,BBE,NH,C,383,MD,B,
BBE_04_MD_C,BBE_04,BBE,NH,C,383,MD,C,
BBE_04_MD_D,BBE_04,BBE,NH,C,383,MD,D,
BBE_04_MD_E,BBE_04,BBE,NH,C,383,MD,E,
BBE_05_MD_A,BBE_05,BBE,NH,C,374,MD,A,
BBE_05_MD_B,BBE_05,BBE,NH,C,374,MD,B,
BBE_05_MD_C,BBE_05,BBE,NH,C,374,MD,C,
BBE_05_MD_D,BBE_05,BBE,NH,C,374,MD,D,
BBE_05_MD_E,BBE_05,BBE,NH,C,374,MD,E,
BER_01_MD_A,BER_01,BER,ME,C,481,MD,A,
BER_01_MD_B,BER_01,BER,ME,C,481,MD,B,
BER_01_MD_C,BER_01,BER,ME,C,481,MD,C,
BER_01_MD_D,BER_01,BER,ME,C,481,MD,D,
BER_01_MD_E,BER_01,BER,ME,C,481,MD,E,
BER_02_MD_A,BER_02,BER,ME,C,487,MD,A,
BER_02_MD_B,BER_02,BER,ME,C,487,MD,B,
BER_02_MD_C,BER_02,BER,ME,C,487,MD,C,
BER_02_MD_D,BER_02,BER,ME,C,487,MD,D,
BER_02_MD_E,BER_02,BER,ME,C,487,MD,E,
BER_03_MD_A,BER_03,BER,ME,C,482,MD,A,
BER_03_MD_B,BER_03,BER,ME,C,482,MD,B,
BER_03_MD_C,BER_03,BER,ME,C,482,MD,C,
BER_03_MD_D,BER_03,BER,ME,C,482,MD,D,
BER_03_MD_E,BER_03,BER,ME,C,482,MD,E,
BER_04_MD_A,BER_04,BER,ME,C,487,MD,A,
BER_04_MD_C,BER_04,BER,ME,C,487,MD,C,
BER_04_MD_D,BER_04,BER,ME,C,487,MD,D,
BER_04_MD_E,BER_04,BER,ME,C,487,MD,E,
BER_05_MD_A,BER_05,BER,ME,C,492,MD,A,
BER_05_MD_B,BER_05,BER,ME,C,492,MD,B,
BER_05_MD_C,BER_05,BER,ME,C,492,MD,C,
BER_05_MD_D,BER_05,BER,ME,C,492,MD,D,
BER_05_MD_E,BER_05,BER,ME,C,492,MD,E,
BER_06_MD_A,BER_06,BER,ME,C,496,MD,A,
BER_06_MD_B,BER_06,BER,ME,C,496,MD,B,
BER_06_MD_C,BER_06,BER,ME,C,496,MD,C,
BER_06_MD_D,BER_06,BER,ME,C,496,MD,D,
BER_06_MD_E,BER_06,BER,ME,C,496,MD,E,
BFA_01_MD_A,BFA_01,BFA,WV,E,1348,MD,A,
BFA_01_MD_B,BFA_01,BFA,WV,E,1348,MD,B,
BFA_01_MD_C,BFA_01,BFA,WV,E,1348,MD,C,
BFA_01_MD_D,BFA_01,BFA,WV,E,1348,MD,D,
BFA_01_MD_E,BFA_01,BFA,WV,E,1348,MD,E,
BFA_02_MD_A,BFA_02,BFA,WV,E,1325,MD,A,
BFA_02_MD_B,BFA_02,BFA,WV,E,1325,MD,B,
BFA_02_MD_C,BFA_02,BFA,WV,E,1325,MD,C,
BFA_02_MD_D,BFA_02,BFA,WV,E,1325,MD,D,
BFA_02_MD_E,BFA_02,BFA,WV,E,1325,MD,E,
BFA_03_MD_A,BFA_03,BFA,WV,E,1336,MD,A,
BFA_03_MD_B,BFA_03,BFA,WV,E,1336,MD,B,
BFA_03_MD_C,BFA_03,BFA,WV,E,1336,MD,C,
BFA_03_MD_D,BFA_03,BFA,WV,E,1336,MD,D,
BFA_03_MD_E,BFA_03,BFA,WV,E,1336,MD,E,
BFA_04_MD_A,BFA_04,BFA,WV,E,1333,MD,A,
BFA_04_MD_B,BFA_04,BFA,WV,E,1333,MD,B,
BFA_04_MD_C,BFA_04,BFA,WV,E,1333,MD,C,
BFA_04_MD_D,BFA_04,BFA,WV,E,1333,MD,D,
BFA_04_MD_E,BFA_04,BFA,WV,E,1333,MD,E,
BFA_05_MD_A,BFA_05,BFA,WV,E,1328,MD,A,
BFA_05_MD_B,BFA_05,BFA,WV,E,1328,MD,B,
BFA_05_MD_C,BFA_05,BFA,WV,E,1328,MD,C,
BFA_05_MD_D,BFA_05,BFA,WV,E,1328,MD,D,
BFA_05_MD_E,BFA_05,BFA,WV,E,1328,MD,E,
BLA_01_MD_A,BLA_01,BLA,PA,M,475,MD,A,
BLA_01_MD_B,BLA_01,BLA,PA,M,475,MD,B,
BLA_01_MD_C,BLA_01,BLA,PA,M,475,MD,C,
BLA_01_MD_D,BLA_01,BLA,PA,M,475,MD,D,
BLA_01_MD_E,BLA_01,BLA,PA,M,475,MD,E,
BLA_02_MD_A,BLA_02,BLA,PA,M,499,MD,A,
BLA_02_MD_B,BLA_02,BLA,PA,M,499,MD,B,
BLA_02_MD_C,BLA_02,BLA,PA,M,499,MD,C,
BLA_02_MD_D,BLA_02,BLA,PA,M,499,MD,D,
BLA_02_MD_E,BLA_02,BLA,PA,M,499,MD,E,
BLA_03_MD_A,BLA_03,BLA,PA,M,513,MD,A,
BLA_03_MD_B,BLA_03,BLA,PA,M,513,MD,B,
BLA_03_MD_C,BLA_03,BLA,PA,M,513,MD,C,
BLA_03_MD_D,BLA_03,BLA,PA,M,513,MD,D,
BLA_03_MD_E,BLA_03,BLA,PA,M,513,MD,E,
BLA_04_MD_A,BLA_04,BLA,PA,M,513,MD,A,
BLA_04_MD_B,BLA_04,BLA,PA,M,513,MD,B,
BLA_04_MD_C,BLA_04,BLA,PA,M,513,MD,C,
BLA_04_MD_D,BLA_04,BLA,PA,M,513,MD,D,
BLA_04_MD_E,BLA_04,BLA,PA,M,513,MD,E,
BLA_05_MD_A,BLA_05,BLA,PA,M,510,MD,A,
BLA_05_MD_B,BLA_05,BLA,PA,M,510,MD,B,
BLA_05_MD_C,BLA_05,BLA,PA,M,510,MD,C,
BLA_05_MD_D,BLA_05,BLA,PA,M,510,MD,D,
BLA_05_MD_E,BLA_05,BLA,PA,M,510,MD,E,
BRA_01_MD_A,BRA_01,BRA,PA,M,520,MD,A,
BRA_01_MD_B,BRA_01,BRA,PA,M,520,MD,B,
BRA_01_MD_C,BRA_01,BRA,PA,M,520,MD,C,
BRA_01_MD_D,BRA_01,BRA,PA,M,520,MD,D,
BRA_01_MD_E,BRA_01,BRA,PA,M,520,MD,E,
BRA_02_MD_A,BRA_02,BRA,PA,M,531,MD,A,
BRA_02_MD_B,BRA_02,BRA,PA,M,531,MD,B,
BRA_02_MD_C,BRA_02,BRA,PA,M,531,MD,C,
BRA_02_MD_D,BRA_02,BRA,PA,M,531,MD,D,
BRA_02_MD_E,BRA_02,BRA,PA,M,531,MD,E,
BRA_03_MD_A,BRA_03,BRA,PA,M,528,MD,A,
BRA_03_MD_B,BRA_03,BRA,PA,M,528,MD,B,
BRA_03_MD_C,BRA_03,BRA,PA,M,528,MD,C,
BRA_03_MD_D,BRA_03,BRA,PA,M,528,MD,D,
BRA_03_MD_E,BRA_03,BRA,PA,M,528,MD,E,
BRA_04_MD_A,BRA_04,BRA,PA,M,531,MD,A,
BRA_04_MD_B,BRA_04,BRA,PA,M,531,MD,B,
BRA_04_MD_C,BRA_04,BRA,PA,M,531,MD,C,
BRA_04_MD_D,BRA_04,BRA,PA,M,531,MD,D,
BRA_04_MD_E,BRA_04,BRA,PA,M,531,MD,E,
BRA_05_MD_A,BRA_05,BRA,PA,M,539,MD,A,
BRA_05_MD_B,BRA_05,BRA,PA,M,539,MD,B,
BRA_05_MD_C,BRA_05,BRA,PA,M,539,MD,C,
BRA_05_MD_D,BRA_05,BRA,PA,M,539,MD,D,
BRA_05_MD_E,BRA_05,BRA,PA,M,539,MD,E,
BRB_01_MD_A,BRB_01,BRB,WV,E,988,MD,A,
BRB_01_MD_B,BRB_01,BRB,WV,E,988,MD,B,
BRB_01_MD_C,BRB_01,BRB,WV,E,988,MD,C,
BRB_01_MD_D,BRB_01,BRB,WV,E,988,MD,D,
BRB_01_MD_E,BRB_01,BRB,WV,E,988,MD,E,
BRB_02_MD_A,BRB_02,BRB,WV,E,985,MD,A,
BRB_02_MD_B,BRB_02,BRB,WV,E,985,MD,B,
BRB_02_MD_C,BRB_02,BRB,WV,E,985,MD,C,
BRB_02_MD_D,BRB_02,BRB,WV,E,985,MD,D,
BRB_02_MD_E,BRB_02,BRB,WV,E,985,MD,E,
BRB_03_MD_A,BRB_03,BRB,WV,E,983,MD,A,
BRB_03_MD_B,BRB_03,BRB,WV,E,983,MD,B,
BRB_03_MD_C,BRB_03,BRB,WV,E,983,MD,C,
BRB_03_MD_D,BRB_03,BRB,WV,E,983,MD,D,
BRB_03_MD_E,BRB_03,BRB,WV,E,983,MD,E,
BRB_04_MD_A,BRB_04,BRB,WV,E,986,MD,A,
BRB_04_MD_B,BRB_04,BRB,WV,E,986,MD,B,
BRB_04_MD_C,BRB_04,BRB,WV,E,986,MD,C,
BRB_04_MD_D,BRB_04,BRB,WV,E,986,MD,D,
BRB_04_MD_E,BRB_04,BRB,WV,E,986,MD,E,
BRU_02_MD_A,BRU_02,BRU,PA,M,539,MD,A,
BRU_02_MD_B,BRU_02,BRU,PA,M,539,MD,B,
BRU_02_MD_C,BRU_02,BRU,PA,M,539,MD,C,
BRU_02_MD_D,BRU_02,BRU,PA,M,539,MD,D,
BRU_02_MD_E,BRU_02,BRU,PA,M,539,MD,E,
BRU_03_MD_A,BRU_03,BRU,PA,M,551,MD,A,
BRU_03_MD_B,BRU_03,BRU,PA,M,551,MD,B,
BRU_03_MD_C,BRU_03,BRU,PA,M,551,MD,C,
BRU_03_MD_D,BRU_03,BRU,PA,M,551,MD,D,
BRU_03_MD_E,BRU_03,BRU,PA,M,551,MD,E,
BRU_04_MD_A,BRU_04,BRU,PA,M,559,MD,A,
BRU_04_MD_B,BRU_04,BRU,PA,M,559,MD,B,
BRU_04_MD_C,BRU_04,BRU,PA,M,559,MD,C,
BRU_04_MD_D,BRU_04,BRU,PA,M,559,MD,D,
BRU_04_MD_E,BRU_04,BRU,PA,M,559,MD,E,
BRU_05_MD_A,BRU_05,BRU,PA,M,570,MD,A,
BRU_05_MD_B,BRU_05,BRU,PA,M,570,MD,B,
BRU_05_MD_C,BRU_05,BRU,PA,M,570,MD,C,
BRU_05_MD_D,BRU_05,BRU,PA,M,570,MD,D,
BRU_05_MD_E,BRU_05,BRU,PA,M,570,MD,E,
BRU_06_MD_A,BRU_06,BRU,PA,M,570,MD,A,
BRU_06_MD_B,BRU_06,BRU,PA,M,570,MD,B,
BRU_06_MD_C,BRU_06,BRU,PA,M,570,MD,C,
BRU_06_MD_D,BRU_06,BRU,PA,M,570,MD,D,
BRU_06_MD_E,BRU_06,BRU,PA,M,570,MD,E,
CAM_01_MD_A,CAM_01,CAM,VT,C,538,MD,A,
CAM_01_MD_B,CAM_01,CAM,VT,C,538,MD,B,
CAM_01_MD_C,CAM_01,CAM,VT,C,538,MD,C,
CAM_01_MD_D,CAM_01,CAM,VT,C,538,MD,D,
CAM_01_MD_E,CAM_01,CAM,VT,C,538,MD,E,
CAM_02_MD_A,CAM_02,CAM,VT,C,808,MD,A,
CAM_02_MD_B,CAM_02,CAM,VT,C,808,MD,B,
CAM_02_MD_C,CAM_02,CAM,VT,C,808,MD,C,
CAM_02_MD_D,CAM_02,CAM,VT,C,808,MD,D,
CAM_02_MD_E,CAM_02,CAM,VT,C,808,MD,E,
CAM_03_MD_A,CAM_03,CAM,VT,C,1102,MD,A,
CAM_03_MD_B,CAM_03,CAM,VT,C,1102,MD,B,
CAM_03_MD_C,CAM_03,CAM,VT,C,1102,MD,C,
CAM_03_MD_D,CAM_03,CAM,VT,C,1102,MD,D,
CAM_03_MD_E,CAM_03,CAM,VT,C,1102,MD,E,
CAM_04_MD_A,CAM_04,CAM,VT,C,999,MD,A,
CAM_04_MD_B,CAM_04,CAM,VT,C,999,MD,B,
CAM_04_MD_C,CAM_04,CAM,VT,C,999,MD,C,
CAM_04_MD_D,CAM_04,CAM,VT,C,999,MD,D,
CAM_04_MD_E,CAM_04,CAM,VT,C,999,MD,E,
CAM_05_MD_A,CAM_05,CAM,VT,C,927,MD,A,
CAM_05_MD_B,CAM_05,CAM,VT,C,927,MD,B,
CAM_05_MD_C,CAM_05,CAM,VT,C,927,MD,C,
CAM_05_MD_D,CAM_05,CAM,VT,C,927,MD,D,
CAM_05_MD_E,CAM_05,CAM,VT,C,927,MD,E,
CAM_06_MD_A,CAM_06,CAM,VT,C,909,MD,A,
CAM_06_MD_B,CAM_06,CAM,VT,C,909,MD,B,
CAM_06_MD_C,CAM_06,CAM,VT,C,909,MD,C,
CAM_06_MD_D,CAM_06,CAM,VT,C,909,MD,D,
CAM_06_MD_E,CAM_06,CAM,VT,C,909,MD,E,
CR_03_MD_A,CR_03,CR,NC,E,1819,MD,A,
CR_03_MD_B,CR_03,CR,NC,E,1819,MD,B,
CR_03_MD_C,CR_03,CR,NC,E,1819,MD,C,
CR_03_MD_D,CR_03,CR,NC,E,1819,MD,D,
CR_03_MD_E,CR_03,CR,NC,E,1819,MD,E,
CR_04_MD_A,CR_04,CR,NC,E,1811,MD,A,
CR_04_MD_B,CR_04,CR,NC,E,1811,MD,B,
CR_04_MD_C,CR_04,CR,NC,E,1811,MD,C,
CR_04_MD_D,CR_04,CR,NC,E,1811,MD,D,
CR_04_MD_E,CR_04,CR,NC,E,1811,MD,E,
CR_05_MD_A,CR_05,CR,NC,E,1792,MD,A,
CR_05_MD_B,CR_05,CR,NC,E,1792,MD,B,
CR_05_MD_C,CR_05,CR,NC,E,1792,MD,C,
CR_05_MD_D,CR_05,CR,NC,E,1792,MD,D,
CR_05_MD_E,CR_05,CR,NC,E,1792,MD,E,
CR_06_MD_A,CR_06,CR,NC,E,1776,MD,A,
CR_06_MD_B,CR_06,CR,NC,E,1776,MD,B,
CR_06_MD_C,CR_06,CR,NC,E,1776,MD,C,
CR_06_MD_D,CR_06,CR,NC,E,1776,MD,D,
CR_06_MD_E,CR_06,CR,NC,E,1776,MD,E,
CR_07_MD_A,CR_07,CR,NC,E,1763,MD,A,
CR_07_MD_B,CR_07,CR,NC,E,1763,MD,B,
CR_07_MD_C,CR_07,CR,NC,E,1763,MD,C,
CR_07_MD_D,CR_07,CR,NC,E,1763,MD,D,
CR_07_MD_E,CR_07,CR,NC,E,1763,MD,E,
CRA_01_MD_A,CRA_01,CRA,WV,E,1072,MD,A,
CRA_01_MD_B,CRA_01,CRA,WV,E,1072,MD,B,
CRA_01_MD_C,CRA_01,CRA,WV,E,1072,MD,C,
CRA_01_MD_D,CRA_01,CRA,WV,E,1072,MD,D,
CRA_01_MD_E,CRA_01,CRA,WV,E,1072,MD,E,
CRA_02_MD_A,CRA_02,CRA,WV,E,1026,MD,A,
CRA_02_MD_B,CRA_02,CRA,WV,E,1026,MD,B,
CRA_02_MD_C,CRA_02,CRA,WV,E,1026,MD,C,
CRA_02_MD_D,CRA_02,CRA,WV,E,1026,MD,D,
CRA_02_MD_E,CRA_02,CRA,WV,E,1026,MD,E,
CRA_03_MD_A,CRA_03,CRA,WV,E,1023,MD,A,
CRA_03_MD_B,CRA_03,CRA,WV,E,1023,MD,B,
CRA_03_MD_C,CRA_03,CRA,WV,E,1023,MD,C,
CRA_03_MD_D,CRA_03,CRA,WV,E,1023,MD,D,
CRA_03_MD_E,CRA_03,CRA,WV,E,1023,MD,E,
CRA_04_MD_A,CRA_04,CRA,WV,E,1023,MD,A,
CRA_04_MD_B,CRA_04,CRA,WV,E,1023,MD,B,
CRA_04_MD_C,CRA_04,CRA,WV,E,1023,MD,C,
CRA_04_MD_D,CRA_04,CRA,WV,E,1023,MD,D,
CRA_04_MD_E,CRA_04,CRA,WV,E,1023,MD,E,
CRA_05_MD_A,CRA_05,CRA,WV,E,1021,MD,A,
CRA_05_MD_B,CRA_05,CRA,WV,E,1021,MD,B,
CRA_05_MD_C,CRA_05,CRA,WV,E,1021,MD,C,
CRA_05_MD_D,CRA_05,CRA,WV,E,1021,MD,D,
CRA_05_MD_E,CRA_05,CRA,WV,E,1021,MD,E,
CRA_06_MD_A,CRA_06,CRA,WV,E,1026,MD,A,
CRA_06_MD_B,CRA_06,CRA,WV,E,1026,MD,B,
CRA_06_MD_C,CRA_06,CRA,WV,E,1026,MD,C,
CRA_06_MD_D,CRA_06,CRA,WV,E,1026,MD,D,
CRA_06_MD_E,CRA_06,CRA,WV,E,1026,MD,E,
CRR_01_MD_A,CRR_01,CRR,PA,M,674,MD,A,
CRR_01_MD_B,CRR_01,CRR,PA,M,674,MD,B,
CRR_01_MD_C,CRR_01,CRR,PA,M,674,MD,C,
CRR_01_MD_D,CRR_01,CRR,PA,M,674,MD,D,
CRR_01_MD_E,CRR_01,CRR,PA,M,674,MD,E,
CRR_02_MD_A,CRR_02,CRR,PA,M,668,MD,A,
CRR_02_MD_B,CRR_02,CRR,PA,M,668,MD,B,
CRR_02_MD_C,CRR_02,CRR,PA,M,668,MD,C,
CRR_02_MD_D,CRR_02,CRR,PA,M,668,MD,D,
CRR_02_MD_E,CRR_02,CRR,PA,M,668,MD,E,
DG_04_MD_A,DG_04,DG,NC,E,1955,MD,A,
DG_04_MD_C,DG_04,DG,NC,E,1955,MD,C,
DG_04_MD_D,DG_04,DG,NC,E,1955,MD,D,
DG_04_MD_E,DG_04,DG,NC,E,1955,MD,E,
DG_05_MD_A,DG_05,DG,NC,E,1915,MD,A,
DG_05_MD_B,DG_05,DG,NC,E,1915,MD,B,
DG_05_MD_C,DG_05,DG,NC,E,1915,MD,C,
DG_05_MD_D,DG_05,DG,NC,E,1915,MD,D,
DG_05_MD_E,DG_05,DG,NC,E,1915,MD,E,
DG_06_MD_A,DG_06,DG,NC,E,1908,MD,A,
DG_06_MD_B,DG_06,DG,NC,E,1908,MD,B,
DG_06_MD_C,DG_06,DG,NC,E,1908,MD,C,
DG_06_MD_D,DG_06,DG,NC,E,1908,MD,D,
DG_06_MD_E,DG_06,DG,NC,E,1908,MD,E,
DG_08_MD_A,DG_08,DG,NC,E,1897,MD,A,
DG_08_MD_B,DG_08,DG,NC,E,1897,MD,B,
DG_08_MD_E,DG_08,DG,NC,E,1897,MD,E,
DG_10_MD_A,DG_10,DG,NC,E,1922,MD,A,
DG_10_MD_D,DG_10,DG,NC,E,1922,MD,D,
DG_10_MD_E,DG_10,DG,NC,E,1922,MD,E,
EQU_01_MD_A,EQU_01,EQU,VT,C,608,MD,A,
EQU_01_MD_B,EQU_01,EQU,VT,C,608,MD,B,
EQU_01_MD_C,EQU_01,EQU,VT,C,608,MD,C,
EQU_01_MD_D,EQU_01,EQU,VT,C,608,MD,D,
EQU_01_MD_E,EQU_01,EQU,VT,C,608,MD,E,
EQU_02_MD_A,EQU_02,EQU,VT,C,701,MD,A,
EQU_02_MD_B,EQU_02,EQU,VT,C,701,MD,B,
EQU_02_MD_C,EQU_02,EQU,VT,C,701,MD,C,
EQU_02_MD_D,EQU_02,EQU,VT,C,701,MD,D,
EQU_02_MD_E,EQU_02,EQU,VT,C,701,MD,E,
EQU_03_MD_A,EQU_03,EQU,VT,C,744,MD,A,
EQU_03_MD_B,EQU_03,EQU,VT,C,744,MD,B,
EQU_03_MD_C,EQU_03,EQU,VT,C,744,MD,C,
